,datetime,lat,lon,incident,region
751,2024-03-09T18:30:00.000Z,52.149785668883624,-119.16217937518267,0,Monashees
752,2024-03-09T18:00:00.080Z,50.85325513324068,-115.32344110175292,0,Central Rockies
753,2024-03-09T17:30:47.000Z,50.702575673547955,-115.22311786393607,0,Central Rockies
754,2024-03-09T17:00:00.000Z,59.79547,-134.8087,0,Yukon
755,2024-03-09T17:00:00.000Z,49.42987900077992,-115.1000618287326,0,South Rockies
756,2024-03-09T16:00:00.000Z,51.65841,-116.44739,0,Central Rockies
757,2024-03-09T16:00:00.000Z,51.644975167957995,-116.42223607032301,0,Central Rockies
758,2024-03-09T15:00:00.000Z,51.67185668076863,-116.32863321894646,0,Central Rockies
759,2024-03-09T15:00:00.000Z,51.67185668076863,-116.32863321894646,0,Central Rockies
760,2024-03-09T08:00:00.000Z,54.875104212166946,-127.34568981612117,0,Northwest Coast
761,2024-03-09T08:00:00.000Z,49.84446508607877,-123.07415589616133,0,Southwest Coast
762,2024-03-09T08:00:00.000Z,50.02912991231568,-122.8902941860575,0,Southwest Coast
763,2024-03-09T07:00:00.000Z,51.2872509358661,-117.49176220565656,0,Selkirks
764,2024-03-09T03:00:00.000Z,49.38015,-122.94346,0,Southwest Coast
765,2024-03-09T02:00:00.000Z,49.75216,-125.31664,0,Vancouver Island
766,2024-03-09T00:00:31.000Z,51.103786605231505,-115.79185291887666,1,Central Rockies
767,2024-03-08T22:00:00.000Z,49.38684613076322,-122.94111050016144,0,Southwest Coast
768,2024-03-08T21:00:00.000Z,49.45722671386818,-117.1902484679571,0,Selkirks
769,2024-03-08T21:00:00.000Z,49.18227,-117.89383,0,Monashees
770,2024-03-08T21:00:00.000Z,55.3684,-122.72973,0,North Rockies
771,2024-03-08T20:00:00.326Z,49.34829482819288,-115.07770931103649,0,South Rockies
772,2024-03-08T20:00:00.000Z,54.874849527165566,-127.35413750917593,0,Northwest Coast
773,2024-03-08T20:00:00.000Z,50.97589628708886,-122.87734581293333,0,Southwest Coast
774,2024-03-08T20:00:00.000Z,50.95564,-118.07179,0,Selkirks
775,2024-03-08T20:00:00.000Z,50.37969,-122.30675,0,Southwest Coast
776,2024-03-08T19:00:00.000Z,49.3503,-115.05784,0,South Rockies
777,2024-03-08T19:00:00.000Z,49.719079308913564,-125.34718663943846,0,Vancouver Island
778,2024-03-08T18:00:00.000Z,49.4322244478644,-115.09252382653952,0,South Rockies
779,2024-03-08T16:30:46.000Z,51.53206110115161,-116.33780647891851,0,Central Rockies
780,2024-03-08T16:30:46.000Z,51.53206110115161,-116.33780647891851,0,Central Rockies
781,2024-03-08T08:30:00.000Z,49.64222507911603,-123.07657677286932,0,Southwest Coast
782,2024-03-08T08:00:00.000Z,49.60407344345515,-121.17684172878553,0,Southwest Coast
783,2024-03-08T08:00:00.000Z,49.76586560029929,-123.02249557609066,0,Southwest Coast
784,2024-03-08T07:00:00.033Z,55.36505700062807,-122.63680651835745,0,North Rockies
785,2024-03-08T05:00:00.000Z,51.52733,-116.57076,1,Central Rockies
786,2024-03-08T04:30:00.535Z,49.295382948195396,-57.95196418983653,0,East Coast
787,2024-03-08T01:00:00.072Z,51.57782725475877,-116.26779032237172,0,Central Rockies
788,2024-03-08T01:00:00.000Z,49.76591,-123.02671,0,Southwest Coast
789,2024-03-08T01:00:00.000Z,54.89629,-121.48696,0,North Rockies
790,2024-03-08T00:00:00.000Z,51.72214,-116.44864,0,Central Rockies
791,2024-03-07T23:00:00.000Z,59.76942,-135.14621,0,Yukon
792,2024-03-07T21:00:00.000Z,52.38029701270733,-119.2757030839197,0,Cariboos
793,2024-03-07T21:00:00.000Z,51.32811,-117.53573,0,Selkirks
794,2024-03-07T20:30:00.000Z,51.26538,-117.0515,0,Purcells
795,2024-03-07T20:00:14.000Z,49.11823,-121.65353,0,Southwest Coast
796,2024-03-07T20:00:00.000Z,49.294953352086054,-114.73166072688382,0,South Rockies
797,2024-03-07T19:30:00.000Z,50.93169,-118.25553,0,Monashees
798,2024-03-07T19:30:00.000Z,51.49178,-116.4936,0,Central Rockies
799,2024-03-07T19:00:00.000Z,51.67977713972604,-116.42565681240995,0,Central Rockies
800,2024-03-07T18:40:00.000Z,49.043,-114.04594,0,South Rockies
801,2024-03-07T18:14:49.000Z,50.7664803326943,-115.37342005799448,0,Central Rockies
802,2024-03-07T16:00:00.000Z,50.78731,-122.17357,0,Southwest Coast
803,2024-03-07T08:00:00.000Z,51.2986942053908,-117.59586123040978,0,Selkirks
804,2024-03-07T06:43:00.000Z,51.62384,-116.35186,0,Central Rockies
805,2024-03-07T04:00:00.000Z,49.13191,-117.85685,0,Monashees
806,2024-03-07T03:30:00.094Z,50.29124480967158,-57.49189347678444,0,East Coast
807,2024-03-07T03:00:00.000Z,49.68996,-123.05232,0,Southwest Coast
808,2024-03-07T02:00:00.000Z,59.70771,-135.10284,0,Yukon
809,2024-03-07T01:00:00.000Z,49.15589,-117.8799,0,Monashees
810,2024-03-06T22:57:53.000Z,51.24781844934549,-117.44526409332857,0,Selkirks
811,2024-03-06T21:22:19.000Z,50.0927218483028,-122.86801727148372,0,Southwest Coast
812,2024-03-06T21:00:00.000Z,51.30346,-115.88879,0,Central Rockies
813,2024-03-06T21:00:00.000Z,50.072761864175874,-122.87636514744696,0,Southwest Coast
814,2024-03-06T20:30:00.000Z,50.08548,-115.00472,0,South Rockies
815,2024-03-06T20:00:34.000Z,49.716445650968524,-125.34318766154715,0,Vancouver Island
816,2024-03-06T20:00:00.000Z,51.28106401260533,-117.47719104288525,0,Selkirks
817,2024-03-06T20:00:00.000Z,49.85675,-114.99492,0,South Rockies
818,2024-03-06T20:00:00.000Z,55.41564536678041,-122.29888673249587,0,North Rockies
819,2024-03-06T19:45:00.000Z,51.29645793039026,-117.56611559228764,0,Selkirks
820,2024-03-06T19:01:00.000Z,52.72806365285936,-117.5761633986031,0,Central Rockies
821,2024-03-06T19:00:00.000Z,59.70772,-135.06361,0,Yukon
822,2024-03-06T19:00:00.000Z,49.61523,-116.13748,0,Purcells
823,2024-03-06T17:30:43.000Z,50.763845364441494,-115.37168467799438,0,Central Rockies
824,2024-03-06T17:30:00.000Z,49.16455774549263,-119.2543425908116,0,Monashees
825,2024-03-06T17:29:03.000Z,51.69316528295823,-116.43087245042464,0,Central Rockies
826,2024-03-06T08:30:00.000Z,49.04346660607118,-114.05032391896933,0,South Rockies
827,2024-03-06T08:01:00.000Z,51.0871454442466,-118.46844928947213,0,Monashees
828,2024-03-06T08:00:00.000Z,54.67612248328342,-127.60205131224527,0,Northwest Coast
829,2024-03-06T04:30:00.739Z,48.92961542495797,-57.83395364684989,0,East Coast
830,2024-03-06T01:00:00.000Z,51.29683,-117.49536,0,Selkirks
831,2024-03-06T00:30:00.000Z,50.03404,-122.8805,0,Southwest Coast
832,2024-03-06T00:00:00.000Z,49.36112,-117.4108,0,Selkirks
833,2024-03-06T00:00:00.000Z,49.41457,-123.20352,0,Southwest Coast
834,2024-03-05T23:00:00.000Z,49.85183,-123.07387,0,Southwest Coast
835,2024-03-05T22:15:39.000Z,50.99558964464191,-118.45388890070754,0,Monashees
836,2024-03-05T22:00:00.000Z,51.08971,-115.75558,0,Central Rockies
837,2024-03-05T22:00:00.000Z,50.03638,-122.88225,0,Southwest Coast
838,2024-03-05T22:00:00.000Z,50.03454104913766,-122.88130519337622,0,Southwest Coast
839,2024-03-05T21:30:00.000Z,50.72933707212135,-115.23624220131255,0,Central Rockies
840,2024-03-05T20:59:52.000Z,51.2487504119795,-117.45731221471283,0,Selkirks
841,2024-03-05T20:00:00.702Z,50.038671188083526,-122.87629798929089,0,Southwest Coast
842,2024-03-05T20:00:00.000Z,50.03429,-122.90347,0,Southwest Coast
843,2024-03-05T20:00:00.000Z,49.76306,-117.20056,0,Selkirks
844,2024-03-05T20:00:00.000Z,49.40154,-123.18446,0,Southwest Coast
845,2024-03-05T20:00:00.000Z,49.04987,-117.03713,0,Selkirks
846,2024-03-05T20:00:00.000Z,49.41197,-123.19356,0,Southwest Coast
847,2024-03-05T19:00:09.000Z,51.701096030781855,-116.49622677732552,0,Central Rockies
848,2024-03-05T19:00:00.000Z,59.6879,-135.19413,0,Yukon
849,2024-03-05T19:00:00.000Z,49.35253,-115.08053,0,South Rockies
850,2024-03-05T19:00:00.000Z,50.07302093043194,-123.25726130235816,0,Southwest Coast
851,2024-03-05T18:45:00.000Z,50.9971,-117.1317,0,Purcells
852,2024-03-05T18:00:00.000Z,49.04941,-117.02384,0,Selkirks
853,2024-03-05T17:00:00.000Z,51.20409,-115.94381,0,Central Rockies
854,2024-03-05T08:00:00.000Z,54.878937358688034,-127.53450136763917,0,Northwest Coast
855,2024-03-05T07:00:00.000Z,48.91785648274009,-66.1544975588535,0,East Coast
856,2024-03-05T07:00:00.000Z,49.34916890153991,-115.07084520627433,0,South Rockies
857,2024-03-05T07:00:00.000Z,48.91785648274009,-66.1544975588535,0,East Coast
858,2024-03-05T01:00:00.000Z,54.96458,-128.97947,0,Northwest Coast
859,2024-03-05T00:45:00.000Z,51.18650111041512,-115.96027141314563,0,Central Rockies
860,2024-03-05T00:00:00.000Z,51.12251,-114.10366,0,
861,2024-03-05T00:00:00.000Z,50.22798,-126.34198,0,Vancouver Island
862,2024-03-05T00:00:00.000Z,51.32444,-117.19938,0,Purcells
863,2024-03-04T22:00:00.361Z,51.406336895298494,-116.44525493695025,0,Central Rockies
864,2024-03-04T22:00:00.000Z,51.32692,-117.5393,0,Selkirks
865,2024-03-04T22:00:00.000Z,49.41016,-123.19526,0,Southwest Coast
866,2024-03-04T22:00:00.000Z,54.49929976093674,-129.09267934927337,0,Northwest Coast
867,2024-03-04T20:30:00.000Z,51.28710227857903,-117.11231166565989,0,Purcells
868,2024-03-04T20:03:42.000Z,51.27826380931265,-117.09562342284318,1,Purcells
869,2024-03-04T20:00:55.000Z,51.26691151723438,-116.08361292080318,0,Central Rockies
870,2024-03-04T19:32:00.000Z,51.295785378313354,-117.58586216691288,0,Selkirks
871,2024-03-04T19:00:00.000Z,52.50005,-117.59829,0,Central Rockies
872,2024-03-04T19:00:00.000Z,51.33831,-117.13404,0,Purcells
873,2024-03-04T19:00:00.000Z,51.23091329764026,-117.50171485042412,0,Selkirks
874,2024-03-04T19:00:00.000Z,59.61376,-135.23082,0,Yukon
875,2024-03-04T19:00:00.000Z,51.47679,-117.42039,0,Purcells
876,2024-03-04T18:30:00.000Z,50.0151,-122.87901,0,Southwest Coast
877,2024-03-04T18:00:00.000Z,49.720429705221875,-125.34579366347185,0,Vancouver Island
878,2024-03-04T17:00:00.000Z,50.43629,-122.46883,0,Southwest Coast
879,2024-03-04T17:00:00.000Z,50.43606,-122.46657,0,Southwest Coast
880,2024-03-04T16:00:00.000Z,51.252,-117.544,0,Selkirks
881,2024-03-04T16:00:00.000Z,51.423,-116.32878,0,Central Rockies
882,2024-03-04T07:00:00.000Z,50.38531,-122.30328,0,Southwest Coast
883,2024-03-04T04:10:20.000Z,49.60902999945441,-116.14013097538005,0,Purcells
884,2024-03-04T04:00:00.000Z,49.04864,-117.07496,0,Selkirks
885,2024-03-04T01:00:00.000Z,49.41034,-123.19703,0,Southwest Coast
886,2024-03-04T01:00:00.000Z,49.36184,-119.91128,0,Southwest Coast
887,2024-03-04T00:00:00.000Z,49.459980456440036,-117.17764051907412,0,Selkirks
888,2024-03-04T00:00:00.000Z,49.459980456440036,-117.17764051907412,0,Selkirks
889,2024-03-03T23:30:00.000Z,49.32754,-116.16451,1,Purcells
890,2024-03-03T23:00:00.000Z,54.78133,-127.26575,0,Northwest Coast
891,2024-03-03T22:30:00.000Z,53.11283,-121.45034,0,Cariboos
892,2024-03-03T22:00:00.000Z,51.70707,-116.45721,0,Central Rockies
893,2024-03-03T22:00:00.000Z,51.15247,-115.49268,0,Central Rockies
894,2024-03-03T22:00:00.000Z,49.83491,-123.07159,0,Southwest Coast
895,2024-03-03T22:00:00.000Z,51.61965308728702,-116.35387722683714,0,Central Rockies
896,2024-03-03T21:00:00.000Z,50.36768022629124,-122.45808794212181,0,Southwest Coast
897,2024-03-03T21:00:00.000Z,51.42889,-116.10533,1,Central Rockies
898,2024-03-03T21:00:00.000Z,52.19387,-117.14782,0,Central Rockies
899,2024-03-03T21:00:00.000Z,50.03782,-122.87585,0,Southwest Coast
900,2024-03-03T21:00:00.000Z,51.11988038743243,-118.14250537811864,0,Selkirks
901,2024-03-03T21:00:00.000Z,49.75865,-125.30347,0,Vancouver Island
902,2024-03-03T20:30:00.000Z,51.37922,-117.23681,1,Purcells
903,2024-03-03T20:00:00.000Z,50.10142,-123.2112,0,Southwest Coast
904,2024-03-03T20:00:00.000Z,49.475952465250685,-115.13830113388346,0,South Rockies
905,2024-03-03T19:36:30.000Z,51.431767408008966,-116.12662258476897,0,Central Rockies
906,2024-03-03T19:30:02.000Z,50.38916416163076,-122.28023568015041,1,Southwest Coast
907,2024-03-03T19:30:00.000Z,49.687726407775386,-123.0483050309621,0,Southwest Coast
908,2024-03-03T19:00:49.000Z,50.44248595392759,-115.7738918870958,0,South Rockies
909,2024-03-03T19:00:00.000Z,49.98877670849183,-115.00352364662294,0,South Rockies
910,2024-03-03T19:00:00.000Z,51.674747576081444,-116.33558384843869,0,Central Rockies
911,2024-03-03T19:00:00.000Z,49.682540162733346,-121.07183950915234,0,Southwest Coast
912,2024-03-03T18:39:00.000Z,51.11817776495681,-118.1435222490031,0,Selkirks
913,2024-03-03T18:39:00.000Z,51.11817776495681,-118.1435222490031,0,Selkirks
914,2024-03-03T18:30:36.000Z,52.69402489388057,-119.31174023563284,1,Cariboos
915,2024-03-03T18:00:00.000Z,49.67549,-125.3037,0,Vancouver Island
916,2024-03-03T18:00:00.000Z,49.65439,-125.21867,0,Vancouver Island
917,2024-03-03T18:00:00.000Z,50.0413321360852,-122.88349356226574,0,Southwest Coast
918,2024-03-03T18:00:00.000Z,51.56365448553595,-116.35227556981886,0,Central Rockies
919,2024-03-03T17:15:52.000Z,50.70423,-115.22527,0,Central Rockies
920,2024-03-03T17:15:00.000Z,51.27715,-117.09261,0,Purcells
921,2024-03-03T17:00:00.000Z,51.63848092884393,-116.4283070599941,0,Central Rockies
922,2024-03-03T17:00:00.000Z,49.9584,-123.05121,0,Southwest Coast
923,2024-03-03T17:00:00.000Z,50.72110575424563,-115.22727089883021,0,Central Rockies
924,2024-03-03T17:00:00.000Z,51.30681,-117.53447,0,Selkirks
925,2024-03-03T16:30:16.000Z,49.381750127640686,-122.94269703226637,0,Southwest Coast
926,2024-03-03T15:00:00.000Z,50.34808,-122.73959,0,Southwest Coast
927,2024-03-03T08:30:00.000Z,51.275142160199835,-117.48994290187811,0,Selkirks
928,2024-03-03T08:00:00.000Z,49.16991973352893,-121.01457938078721,0,Southwest Coast
929,2024-03-03T08:00:00.000Z,49.63959670452982,-123.09001416846635,0,Southwest Coast
930,2024-03-03T08:00:00.000Z,51.113759548573796,-118.14218648958237,0,Selkirks
931,2024-03-02T23:00:00.000Z,49.72181,-125.34787,0,Vancouver Island
932,2024-03-02T22:00:00.000Z,51.655428286741426,-116.3408129432856,0,Central Rockies
933,2024-03-02T22:00:00.000Z,52.59893518078184,-119.25087348387358,0,Cariboos
934,2024-03-02T21:45:00.000Z,49.7694,-123.0224,0,Southwest Coast
935,2024-03-02T21:40:00.000Z,49.767893,-123.019857,1,Southwest Coast
936,2024-03-02T21:00:00.966Z,50.36171227308773,-122.44971381910403,0,Southwest Coast
937,2024-03-02T21:00:00.000Z,50.39833889457944,-122.48234252630662,0,Southwest Coast
938,2024-03-02T21:00:00.000Z,50.04164,-122.90742,0,Southwest Coast
939,2024-03-02T20:00:00.000Z,50.38666963030835,-122.52042751934367,0,Southwest Coast
940,2024-03-02T20:00:00.000Z,50.87880370821438,-118.20349213378485,0,Monashees
941,2024-03-02T20:00:00.000Z,50.0286,-122.88766,0,Southwest Coast
942,2024-03-02T20:00:00.000Z,51.12092957884144,-118.15879842453143,0,Selkirks
943,2024-03-02T19:30:00.000Z,51.740689898672315,-119.80084185523506,0,Cariboos
944,2024-03-02T19:00:35.000Z,49.428942319083205,-114.94270272609441,0,South Rockies
945,2024-03-02T19:00:00.449Z,51.10256448015923,-115.81817359025334,0,Central Rockies
946,2024-03-02T19:00:00.000Z,52.61143000287794,-119.213696885236,1,Cariboos
947,2024-03-02T19:00:00.000Z,49.06151426349126,-120.78145852658,0,Southwest Coast
948,2024-03-02T19:00:00.000Z,53.95795710835253,-120.28110066635088,0,North Rockies
949,2024-03-02T19:00:00.000Z,50.14705150492284,-123.07809186001322,0,Southwest Coast
950,2024-03-02T19:00:00.000Z,50.855557,-115.3184,0,Central Rockies
951,2024-03-02T18:42:00.000Z,50.146213571011685,-123.07849095133881,0,Southwest Coast
952,2024-03-02T18:00:01.000Z,49.29636464261924,-117.48058166126486,0,Selkirks
953,2024-03-02T18:00:00.000Z,49.24264,-124.59043,1,Vancouver Island
954,2024-03-02T18:00:00.000Z,50.85445,-115.32032,0,Central Rockies
955,2024-03-02T18:00:00.000Z,49.08502,-117.03843,0,Selkirks
956,2024-03-02T18:00:00.000Z,51.068630309549576,-115.78621860230427,0,Central Rockies
957,2024-03-02T18:00:00.000Z,49.34866,-115.06311,0,South Rockies
958,2024-03-02T18:00:00.000Z,50.07286,-122.87456,0,Southwest Coast
959,2024-03-02T17:30:00.000Z,52.19768,-117.14063,0,Central Rockies
960,2024-03-02T17:12:00.000Z,52.561296944930916,-118.94662689003195,0,Monashees
961,2024-03-02T17:00:43.000Z,50.43599260093919,-122.47344035236276,0,Southwest Coast
962,2024-03-02T17:00:00.102Z,51.70427829235635,-116.49519756828226,0,Central Rockies
963,2024-03-02T17:00:00.000Z,49.76245,-125.30586,0,Vancouver Island
964,2024-03-02T17:00:00.000Z,50.71018997875649,-115.23271229731063,0,Central Rockies
965,2024-03-02T17:00:00.000Z,54.48529509771336,-128.8251437944364,0,Northwest Coast
966,2024-03-02T16:00:00.000Z,50.74936,-115.27297,0,Central Rockies
967,2024-03-02T16:00:00.000Z,51.42540183326253,-116.36373346625443,0,Central Rockies
968,2024-03-02T16:00:00.000Z,49.38160179991462,-122.94216877217845,0,Southwest Coast
969,2024-03-02T15:00:00.000Z,51.12068,-116.14024,0,Central Rockies
970,2024-03-02T13:00:00-05:00,48.913397994050854,-66.0797980111358,0,East Coast
971,2024-03-02T08:30:00.000Z,51.29980852054081,-117.0983747988458,1,Purcells
972,2024-03-02T08:00:00.000Z,52.12030802091846,-120.38586729117269,0,Cariboos
973,2024-03-02T08:00:00.000Z,54.73551589955221,-127.4581884632506,0,Northwest Coast
974,2024-03-02T08:00:00.000Z,52.60768071531976,-119.26654788198394,0,Cariboos
975,2024-03-02T04:00:00.000Z,54.41872,-128.13399,0,Northwest Coast
976,2024-03-02T03:00:00.000Z,51.38229,-116.49222,0,Central Rockies
977,2024-03-02T02:00:00.000Z,54.02832,-121.18201,0,North Rockies
978,2024-03-01T22:00:26.000Z,51.09058897642217,-115.79800010417462,0,Central Rockies
979,2024-03-01T22:00:00.000Z,51.24931,-117.49537,0,Selkirks
980,2024-03-01T22:00:00.000Z,51.42325317411522,-116.35646519105474,0,Central Rockies
981,2024-03-01T21:12:00.000Z,49.341520754670654,-115.04519886738463,0,South Rockies
982,2024-03-01T21:11:45.000Z,52.3543682985667,-119.3045387626596,0,Cariboos
983,2024-03-01T21:00:00.000Z,49.013395789280565,-114.90975885253815,0,South Rockies
984,2024-03-01T21:00:00.000Z,51.1072472548116,-118.2726354444568,1,Monashees
985,2024-03-01T21:00:00.000Z,49.708076,-125.332475,0,Vancouver Island
986,2024-03-01T21:00:00.000Z,51.284721665739966,-116.07625778821355,0,Central Rockies
987,2024-03-01T20:01:00.000Z,54.67036,-128.63532,0,Northwest Coast
988,2024-03-01T20:01:00.000Z,54.67036,-128.63532,0,Northwest Coast
989,2024-03-01T19:36:00.000Z,50.046904923905174,-122.90933789416698,0,Southwest Coast
990,2024-03-01T19:31:00.000Z,52.59341995983033,-119.19554964695527,0,Cariboos
991,2024-03-01T19:30:54.000Z,51.63913483806854,-116.40945677842508,1,Central Rockies
992,2024-03-01T19:00:00.000Z,51.38751,-117.33696,0,Purcells
993,2024-03-01T19:00:00.000Z,51.19015553531713,-116.15068881829167,1,Central Rockies
994,2024-03-01T19:00:00.000Z,48.91514,-66.17406,0,East Coast
995,2024-03-01T19:00:00.000Z,48.91372,-66.07879,0,East Coast
996,2024-03-01T18:30:00.000Z,51.29636667,-117.06835278,0,Purcells
997,2024-03-01T18:00:00.000Z,49.05577,-117.03817,0,Selkirks
998,2024-03-01T18:00:00.000Z,50.14591887396321,-123.07862556579289,0,Southwest Coast
999,2024-03-01T17:14:00-05:00,48.88827908747484,-66.60568564863416,0,East Coast
1000,2024-03-01T16:00:00.000Z,50.72106,-115.24156,1,Central Rockies
1001,2024-03-01T15:40:00.000Z,51.3490030605295,-117.4981145320696,0,Selkirks
1002,2024-03-01T14:00:00.000Z,49.34687,-115.06238,0,South Rockies
1003,2024-03-01T09:00:00.000Z,49.762603140085446,-123.02091886863302,0,Southwest Coast
1004,2024-03-01T08:00:00.876Z,49.24831450414487,-124.58264146038353,0,Vancouver Island
1005,2024-03-01T08:00:00.000Z,49.632579229401955,-121.03347977721,0,Southwest Coast
1006,2024-03-01T08:00:00.000Z,49.71957937359505,-125.34660498715014,0,Vancouver Island
1007,2024-03-01T08:00:00.000Z,53.90028937291069,-121.29012089143265,0,North Rockies
1008,2024-03-01T05:00:00.359Z,48.90160985184343,-66.12820104770793,0,East Coast
1009,2024-03-01T03:00:00.000Z,50.58527,-122.9568,0,Southwest Coast
1010,2024-03-01T02:00:00.000Z,59.68755,-136.70166,0,Yukon
1011,2024-03-01T02:00:00.000Z,52.46986,-118.27457,1,Central Rockies
1012,2024-03-01T01:00:00.000Z,53.964400601064625,-120.13654878791249,0,North Rockies
1013,2024-03-01T01:00:00.000Z,53.00348,-121.52664,0,Cariboos
1014,2024-03-01T00:00:00.000Z,51.15372,-118.28275,0,Monashees
1015,2024-03-01T00:00:00.000Z,55.0615,-128.84163,0,Northwest Coast
1016,2024-02-29T23:00:00.000Z,49.137231972411456,-120.81004526398618,0,Southwest Coast
1017,2024-02-29T23:00:00.000Z,52.53643945306524,-118.96140504686892,0,Monashees
1018,2024-02-29T22:00:00.000Z,54.50277,-128.95357,0,Northwest Coast
1019,2024-02-29T21:00:14.000Z,54.50293255711591,-128.9599055053769,0,Northwest Coast
1020,2024-02-29T21:00:00.000Z,53.47406982554929,-119.96585325234453,0,North Rockies
1021,2024-02-29T21:00:00.000Z,54.50172978647973,-128.96042806842627,0,Northwest Coast
1022,2024-02-29T21:00:00.000Z,52.87503029387932,-118.97491945460776,1,Central Rockies
1023,2024-02-29T20:00:00.000Z,49.38337,-122.94028,0,Southwest Coast
1024,2024-02-29T20:00:00.000Z,48.96556,-65.49809,0,East Coast
1025,2024-02-29T20:00:00.000Z,50.08659,-125.96396,0,Vancouver Island
1026,2024-02-29T20:00:00.000Z,49.78928,-114.6279,0,South Rockies
1027,2024-02-29T17:12:00-05:00,48.88699392066255,-66.60498802608618,0,East Coast
1028,2024-02-29T07:00:00.000Z,51.215729879337346,-117.47053700465005,0,Selkirks
1029,2024-02-29T04:00:00.000Z,54.22241,-128.80739,0,Northwest Coast
1030,2024-02-29T01:00:00.000Z,49.40208,-123.1927,0,Southwest Coast
1031,2024-02-28T23:00:00.000Z,53.11267,-121.44878,0,Cariboos
1032,2024-02-28T23:00:00.000Z,49.48346328300491,-115.24907153977423,0,South Rockies
1033,2024-02-28T23:00:00.000Z,52.51877,-118.9197,0,Monashees
1034,2024-02-28T22:00:00.000Z,52.5187095924548,-118.94757168786933,0,Monashees
1035,2024-02-28T22:00:00.000Z,53.24515,-120.23033,0,Cariboos
1036,2024-02-28T22:00:00.000Z,50.35454240890496,-122.45959378399942,0,Southwest Coast
1037,2024-02-28T22:00:00.000Z,50.70661,-115.1975741,0,Central Rockies
1038,2024-02-28T21:00:00.000Z,54.49824,-128.96501,0,Northwest Coast
1039,2024-02-28T21:00:00.000Z,54.49824,-128.96501,0,Northwest Coast
1040,2024-02-28T20:30:26.000Z,54.771851753770875,-127.2854592725502,0,Northwest Coast
1041,2024-02-28T20:30:00.000Z,49.38132,-122.9421,0,Southwest Coast
1042,2024-02-28T20:00:37.000Z,53.293900857987126,-120.4850912877038,0,Cariboos
1043,2024-02-28T20:00:00.824Z,49.85667550313215,-114.83816153722378,0,South Rockies
1044,2024-02-28T20:00:00.000Z,53.96114690026383,-120.1300883900252,0,North Rockies
1045,2024-02-28T20:00:00.000Z,54.50796961425988,-128.94983769928575,0,Northwest Coast
1046,2024-02-28T20:00:00.000Z,49.48292,-117.73581,0,Selkirks
1047,2024-02-28T20:00:00.000Z,59.62289,-135.0671,0,Yukon
1048,2024-02-28T19:00:00.000Z,49.8226,-125.45203,0,Vancouver Island
1049,2024-02-28T17:30:00.000Z,54.51374,-128.95296,0,Northwest Coast
1050,2024-02-28T15:00:00.000Z,49.74414,-117.6742,0,Selkirks
1051,2024-02-28T12:00:00.000Z,52.539375336671185,-118.94770092639135,0,Monashees
1052,2024-02-28T08:00:00.000Z,51.112192314125224,-118.28221014430146,0,Monashees
1053,2024-02-28T07:00:00.000Z,49.01936241226599,-114.06176974031426,0,South Rockies
1054,2024-02-28T05:00:00.000Z,51.70717501775633,-116.5049055086225,0,Central Rockies
1055,2024-02-28T04:30:00.107Z,49.45044502421837,-57.63603197667278,0,East Coast
1056,2024-02-28T04:00:00.000Z,51.27875,-117.70509,0,Selkirks
1057,2024-02-28T03:00:00.000Z,51.16645,-118.19174,0,Selkirks
1058,2024-02-28T01:00:00.000Z,59.68757,-134.82367,0,Yukon
1059,2024-02-28T01:00:00.000Z,55.34048,-122.72289,0,North Rockies
1060,2024-02-28T00:00:00.000Z,51.16257,-118.28531,0,Monashees
1061,2024-02-27T23:00:00.000Z,51.21536,-116.09499,0,Central Rockies
1062,2024-02-27T22:00:00.134Z,49.499869026414245,-114.88308372878953,0,South Rockies
1063,2024-02-27T21:00:00.000Z,49.55118195279488,-116.42483623488178,0,Purcells
1064,2024-02-27T21:00:00.000Z,49.049,-117.0346,0,Selkirks
1065,2024-02-27T21:00:00.000Z,50.02815,-122.8644,1,Southwest Coast
1066,2024-02-27T20:30:00.000Z,51.26005,-117.66158,1,Selkirks
1067,2024-02-27T20:00:00.000Z,54.97925,-128.4504,0,Northwest Coast
1068,2024-02-27T20:00:00.000Z,51.299996789909244,-117.5647227383393,0,Selkirks
1069,2024-02-27T20:00:00.000Z,50.38164,-122.30452,0,Southwest Coast
1070,2024-02-27T19:00:00.000Z,50.22869430370048,-126.35191547529044,0,Vancouver Island
1071,2024-02-27T19:00:00.000Z,49.31863,-114.41179,0,South Rockies
1072,2024-02-27T19:00:00.000Z,51.239800953262744,-117.458969127432,0,Selkirks
1073,2024-02-27T17:00:00.000Z,49.38749954112507,-122.938686885949,0,Southwest Coast
1074,2024-02-27T17:00:00.000Z,49.57412647623187,-121.13437809746266,0,Southwest Coast
1075,2024-02-27T17:00:00.000Z,49.62597,-121.08168,0,Southwest Coast
1076,2024-02-27T17:00:00.000Z,49.64094730582147,-123.09019717834163,0,Southwest Coast
1077,2024-02-27T10:00:00.000Z,51.5629713259992,-116.35605800110626,0,Central Rockies
1078,2024-02-27T09:00:00.000Z,51.28547734598757,-117.5811038307331,0,Selkirks
1079,2024-02-27T08:00:00.000Z,54.87491401310385,-127.5318919686679,0,Northwest Coast
1080,2024-02-27T02:00:00.676Z,49.8541635074846,-123.06967938050266,0,Southwest Coast
1081,2024-02-27T00:20:00.000Z,53.24446246356504,-120.23811485031891,0,Cariboos
